Date,GDP,Unemployment_Rate,Inflation_Rate,Interest_Rate
2016-02-24,16068.805,5.1,1.36,1.21
2016-02-25,16068.805,5.1,1.39,1.21
2016-02-26,16068.805,5.1,1.41,1.21
2016-02-29,16068.805,5.1,1.42,1.21
2016-03-01,16068.805,5.0,1.48,0.36
2016-03-02,16068.805,5.1,1.51,1.21
2016-03-03,16068.805,5.1,1.53,1.21
2016-03-04,16068.805,5.1,1.51,1.21
2016-03-07,16068.805,5.1,1.48,1.21
2016-03-08,16068.805,5.1,1.46,1.21
2016-03-09,16068.805,5.1,1.51,1.21
2016-03-10,16068.805,5.1,1.48,1.21
2016-03-11,16068.805,5.1,1.54,1.21
2016-03-14,16068.805,5.1,1.52,1.21
2016-03-15,16068.805,5.1,1.5,1.21
2016-03-16,16068.805,5.1,1.58,1.21
2016-03-17,16068.805,5.1,1.57,1.21
2016-03-18,16068.805,5.1,1.61,1.21
2016-03-21,16068.805,5.1,1.64,1.21
2016-03-22,16068.805,5.1,1.63,1.21
2016-03-23,16068.805,5.1,1.58,1.21
2016-03-24,16068.805,5.1,1.57,1.21
2016-03-25,16068.805,5.1,2.19,1.21
2016-03-28,16068.805,5.1,1.56,1.21
2016-03-29,16068.805,5.1,1.61,1.21
2016-03-30,16068.805,5.1,1.65,1.21
2016-03-31,16068.805,5.1,1.62,1.21
2016-04-01,18711.702,5.1,1.62,0.37
2016-04-04,16068.805,5.1,1.64,1.21
2016-04-05,16068.805,5.1,1.59,1.21
2016-04-06,16068.805,5.1,1.59,1.21
2016-04-07,16068.805,5.1,1.58,1.21
2016-04-08,16068.805,5.1,1.58,1.21
2016-04-11,16068.805,5.1,1.56,1.21
2016-04-12,16068.805,5.1,1.57,1.21
2016-04-13,16068.805,5.1,1.56,1.21
2016-04-14,16068.805,5.1,1.56,1.21
2016-04-15,16068.805,5.1,1.56,1.21
2016-04-18,16068.805,5.1,1.57,1.21
2016-04-19,16068.805,5.1,1.6,1.21
2016-04-20,16068.805,5.1,1.62,1.21
2016-04-21,16068.805,5.1,1.64,1.21
2016-04-22,16068.805,5.1,1.64,1.21
2016-04-25,16068.805,5.1,1.65,1.21
2016-04-26,16068.805,5.1,1.67,1.21
2016-04-27,16068.805,5.1,1.68,1.21
2016-04-28,16068.805,5.1,1.72,1.21
2016-04-29,16068.805,5.1,1.71,1.21
2016-05-01,16068.805,4.8,2.19,0.37
2016-05-02,16068.805,5.1,1.68,1.21
2016-05-03,16068.805,5.1,1.64,1.21
2016-05-04,16068.805,5.1,1.63,1.21
2016-05-05,16068.805,5.1,1.63,1.21
2016-05-06,16068.805,5.1,1.61,1.21
2016-05-09,16068.805,5.1,1.59,1.21
2016-05-10,16068.805,5.1,1.62,1.21
2016-05-11,16068.805,5.1,1.59,1.21
2016-05-12,16068.805,5.1,1.6,1.21
2016-05-13,16068.805,5.1,1.58,1.21
2016-05-16,16068.805,5.1,1.6,1.21
2016-05-17,16068.805,5.1,1.61,1.21
2016-05-18,16068.805,5.1,1.61,1.21
2016-05-19,16068.805,5.1,1.56,1.21
2016-05-20,16068.805,5.1,1.56,1.21
2016-05-23,16068.805,5.1,1.54,1.21
2016-05-24,16068.805,5.1,1.55,1.21
2016-05-25,16068.805,5.1,1.58,1.21
2016-05-26,16068.805,5.1,1.58,1.21
2016-05-27,16068.805,5.1,1.58,1.21
2016-05-30,16068.805,5.1,2.19,1.21
2016-05-31,16068.805,5.1,1.54,1.21
2016-06-01,16068.805,4.9,1.54,0.38
2016-06-02,16068.805,5.1,1.54,1.21
2016-06-03,16068.805,5.1,1.52,1.21
2016-06-06,16068.805,5.1,1.54,1.21
2016-06-07,16068.805,5.1,1.57,1.21
2016-06-08,16068.805,5.1,1.59,1.21
2016-06-09,16068.805,5.1,1.56,1.21
2016-06-10,16068.805,5.1,1.52,1.21
2016-06-13,16068.805,5.1,1.47,1.21
2016-06-14,16068.805,5.1,1.45,1.21
2016-06-15,16068.805,5.1,1.47,1.21
2016-06-16,16068.805,5.1,1.42,1.21
2016-06-17,16068.805,5.1,1.42,1.21
2016-06-20,16068.805,5.1,1.43,1.21
2016-06-21,16068.805,5.1,1.43,1.21
2016-06-22,16068.805,5.1,1.44,1.21
2016-06-23,16068.805,5.1,1.5,1.21
2016-06-24,16068.805,5.1,1.42,1.21
2016-06-27,16068.805,5.1,1.34,1.21
2016-06-28,16068.805,5.1,1.37,1.21
2016-06-29,16068.805,5.1,1.4,1.21
2016-06-30,16068.805,5.1,1.4,1.21
2016-07-01,18892.639,4.8,1.43,0.39
2016-07-04,16068.805,5.1,2.19,1.21
2016-07-05,16068.805,5.1,1.4,1.21
2016-07-06,16068.805,5.1,1.43,1.21
2016-07-07,16068.805,5.1,1.43,1.21
2016-07-08,16068.805,5.1,1.43,1.21
2016-07-11,16068.805,5.1,1.42,1.21
2016-07-12,16068.805,5.1,1.46,1.21
2016-07-13,16068.805,5.1,1.45,1.21
2016-07-14,16068.805,5.1,1.45,1.21
2016-07-15,16068.805,5.1,1.49,1.21
2016-07-18,16068.805,5.1,1.49,1.21
2016-07-19,16068.805,5.1,1.44,1.21
2016-07-20,16068.805,5.1,1.46,1.21
2016-07-21,16068.805,5.1,1.52,1.21
2016-07-22,16068.805,5.1,1.51,1.21
2016-07-25,16068.805,5.1,1.5,1.21
2016-07-26,16068.805,5.1,1.5,1.21
2016-07-27,16068.805,5.1,1.49,1.21
2016-07-28,16068.805,5.1,1.52,1.21
2016-07-29,16068.805,5.1,1.49,1.21
2016-08-01,16068.805,4.9,1.46,0.4
2016-08-02,16068.805,5.1,1.44,1.21
2016-08-03,16068.805,5.1,1.46,1.21
2016-08-04,16068.805,5.1,1.47,1.21
2016-08-05,16068.805,5.1,1.5,1.21
2016-08-08,16068.805,5.1,1.51,1.21
2016-08-09,16068.805,5.1,1.49,1.21
2016-08-10,16068.805,5.1,1.44,1.21
2016-08-11,16068.805,5.1,1.47,1.21
2016-08-12,16068.805,5.1,1.44,1.21
2016-08-15,16068.805,5.1,1.45,1.21
2016-08-16,16068.805,5.1,1.44,1.21
2016-08-17,16068.805,5.1,1.47,1.21
2016-08-18,16068.805,5.1,1.47,1.21
2016-08-19,16068.805,5.1,1.48,1.21
2016-08-22,16068.805,5.1,1.47,1.21
2016-08-23,16068.805,5.1,1.48,1.21
2016-08-24,16068.805,5.1,1.48,1.21
2016-08-25,16068.805,5.1,1.49,1.21
2016-08-26,16068.805,5.1,1.47,1.21
2016-08-29,16068.805,5.1,1.46,1.21
2016-08-30,16068.805,5.1,1.46,1.21
2016-08-31,16068.805,5.1,1.47,1.21
2016-09-01,16068.805,5.0,1.45,0.4
2016-09-02,16068.805,5.1,1.47,1.21
2016-09-05,16068.805,5.1,2.19,1.21
2016-09-06,16068.805,5.1,1.49,1.21
2016-09-07,16068.805,5.1,1.51,1.21
2016-09-08,16068.805,5.1,1.52,1.21
2016-09-09,16068.805,5.1,1.5,1.21
2016-09-12,16068.805,5.1,1.51,1.21
2016-09-13,16068.805,5.1,1.49,1.21
2016-09-14,16068.805,5.1,1.49,1.21
2016-09-15,16068.805,5.1,1.49,1.21
2016-09-16,16068.805,5.1,1.51,1.21
2016-09-19,16068.805,5.1,1.5,1.21
2016-09-20,16068.805,5.1,1.49,1.21
2016-09-21,16068.805,5.1,1.51,1.21
2016-09-22,16068.805,5.1,1.55,1.21
2016-09-23,16068.805,5.1,1.57,1.21
2016-09-26,16068.805,5.1,1.54,1.21
2016-09-27,16068.805,5.1,1.52,1.21
2016-09-28,16068.805,5.1,1.56,1.21
2016-09-29,16068.805,5.1,1.54,1.21
2016-09-30,16068.805,5.1,1.6,1.21
2016-10-01,19089.379,4.9,2.19,0.4
2016-10-03,16068.805,5.1,1.63,1.21
2016-10-04,16068.805,5.1,1.62,1.21
2016-10-05,16068.805,5.1,1.62,1.21
2016-10-06,16068.805,5.1,1.64,1.21
2016-10-07,16068.805,5.1,1.63,1.21
2016-10-10,16068.805,5.1,2.19,1.21
2016-10-11,16068.805,5.1,1.64,1.21
2016-10-12,16068.805,5.1,1.64,1.21
2016-10-13,16068.805,5.1,1.63,1.21
2016-10-14,16068.805,5.1,1.67,1.21
2016-10-17,16068.805,5.1,1.68,1.21
2016-10-18,16068.805,5.1,1.66,1.21
2016-10-19,16068.805,5.1,1.68,1.21
2016-10-20,16068.805,5.1,1.68,1.21
2016-10-21,16068.805,5.1,1.67,1.21
2016-10-24,16068.805,5.1,1.66,1.21
2016-10-25,16068.805,5.1,1.7,1.21
2016-10-26,16068.805,5.1,1.71,1.21
2016-10-27,16068.805,5.1,1.72,1.21
2016-10-28,16068.805,5.1,1.73,1.21
2016-10-31,16068.805,5.1,1.73,1.21
2016-11-01,16068.805,4.7,1.72,0.41
2016-11-02,16068.805,5.1,1.7,1.21
2016-11-03,16068.805,5.1,1.68,1.21
2016-11-04,16068.805,5.1,1.68,1.21
2016-11-07,16068.805,5.1,1.71,1.21
2016-11-08,16068.805,5.1,1.73,1.21
2016-11-09,16068.805,5.1,1.82,1.21
2016-11-10,16068.805,5.1,1.88,1.21
2016-11-11,16068.805,5.1,2.19,1.21
2016-11-14,16068.805,5.1,1.83,1.21
2016-11-15,16068.805,5.1,1.82,1.21
2016-11-16,16068.805,5.1,1.83,1.21
2016-11-17,16068.805,5.1,1.87,1.21
2016-11-18,16068.805,5.1,1.9,1.21
2016-11-21,16068.805,5.1,1.91,1.21
2016-11-22,16068.805,5.1,1.9,1.21
2016-11-23,16068.805,5.1,1.92,1.21
2016-11-24,16068.805,5.1,2.19,1.21
2016-11-25,16068.805,5.1,1.89,1.21
2016-11-28,16068.805,5.1,1.85,1.21
2016-11-29,16068.805,5.1,1.86,1.21
2016-11-30,16068.805,5.1,1.94,1.21
2016-12-01,16068.805,4.7,1.97,0.54
2016-12-02,16068.805,5.1,1.91,1.21
2016-12-05,16068.805,5.1,1.94,1.21
2016-12-06,16068.805,5.1,1.95,1.21
2016-12-07,16068.805,5.1,1.92,1.21
2016-12-08,16068.805,5.1,1.95,1.21
2016-12-09,16068.805,5.1,1.96,1.21
2016-12-12,16068.805,5.1,1.98,1.21
2016-12-13,16068.805,5.1,1.95,1.21
2016-12-14,16068.805,5.1,1.94,1.21
2016-12-15,16068.805,5.1,1.9,1.21
2016-12-16,16068.805,5.1,1.86,1.21
2016-12-19,16068.805,5.1,1.86,1.21
2016-12-20,16068.805,5.1,1.9,1.21
2016-12-21,16068.805,5.1,1.91,1.21
2016-12-22,16068.805,5.1,1.95,1.21
2016-12-23,16068.805,5.1,1.97,1.21
2016-12-26,16068.805,5.1,2.19,1.21
2016-12-27,16068.805,5.1,1.99,1.21
2016-12-28,16068.805,5.1,1.95,1.21
2016-12-29,16068.805,5.1,1.94,1.21
2016-12-30,16068.805,5.1,1.95,1.21
2017-01-01,19280.084,4.7,2.19,0.65
2017-01-02,16068.805,5.1,2.19,1.21
2017-01-03,16068.805,5.1,1.98,1.21
2017-01-04,16068.805,5.1,1.99,1.21
2017-01-05,16068.805,5.1,1.95,1.21
2017-01-06,16068.805,5.1,1.96,1.21
2017-01-09,16068.805,5.1,1.95,1.21
2017-01-10,16068.805,5.1,1.95,1.21
2017-01-11,16068.805,5.1,1.99,1.21
2017-01-12,16068.805,5.1,1.98,1.21
2017-01-13,16068.805,5.1,1.99,1.21
2017-01-16,16068.805,5.1,2.19,1.21
2017-01-17,16068.805,5.1,1.97,1.21
2017-01-18,16068.805,5.1,2.0,1.21
2017-01-19,16068.805,5.1,2.04,1.21
2017-01-20,16068.805,5.1,2.04,1.21
2017-01-23,16068.805,5.1,2.02,1.21
2017-01-24,16068.805,5.1,2.06,1.21
2017-01-25,16068.805,5.1,2.08,1.21
2017-01-26,16068.805,5.1,2.08,1.21
2017-01-27,16068.805,5.1,2.08,1.21
2017-01-30,16068.805,5.1,2.07,1.21
2017-01-31,16068.805,5.1,2.05,1.21
2017-02-01,16068.805,4.6,2.05,0.66
2017-02-02,16068.805,5.1,2.05,1.21
2017-02-03,16068.805,5.1,2.05,1.21
2017-02-06,16068.805,5.1,2.02,1.21
2017-02-07,16068.805,5.1,2.0,1.21
2017-02-08,16068.805,5.1,1.96,1.21
2017-02-09,16068.805,5.1,1.99,1.21
2017-02-10,16068.805,5.1,2.01,1.21
2017-02-13,16068.805,5.1,2.0,1.21
2017-02-14,16068.805,5.1,2.01,1.21
2017-02-15,16068.805,5.1,2.06,1.21
2017-02-16,16068.805,5.1,2.02,1.21
2017-02-17,16068.805,5.1,2.01,1.21
2017-02-20,16068.805,5.1,2.19,1.21
2017-02-21,16068.805,5.1,2.03,1.21
2017-02-22,16068.805,5.1,2.04,1.21
2017-02-23,16068.805,5.1,2.03,1.21
2017-02-24,16068.805,5.1,2.0,1.21
2017-02-27,16068.805,5.1,2.01,1.21
2017-02-28,16068.805,5.1,2.02,1.21
2017-03-01,16068.805,4.4,2.03,0.79
2017-03-02,16068.805,5.1,2.01,1.21
2017-03-03,16068.805,5.1,2.04,1.21
2017-03-06,16068.805,5.1,2.01,1.21
2017-03-07,16068.805,5.1,2.03,1.21
2017-03-08,16068.805,5.1,2.01,1.21
2017-03-09,16068.805,5.1,2.0,1.21
2017-03-10,16068.805,5.1,2.01,1.21
2017-03-13,16068.805,5.1,2.01,1.21
2017-03-14,16068.805,5.1,1.99,1.21
2017-03-15,16068.805,5.1,2.01,1.21
2017-03-16,16068.805,5.1,2.02,1.21
2017-03-17,16068.805,5.1,2.01,1.21
2017-03-20,16068.805,5.1,2.0,1.21
2017-03-21,16068.805,5.1,1.98,1.21
2017-03-22,16068.805,5.1,1.97,1.21
2017-03-23,16068.805,5.1,1.95,1.21
2017-03-24,16068.805,5.1,1.98,1.21
2017-03-27,16068.805,5.1,1.97,1.21
2017-03-28,16068.805,5.1,1.97,1.21
2017-03-29,16068.805,5.1,1.98,1.21
2017-03-30,16068.805,5.1,1.96,1.21
2017-03-31,16068.805,5.1,1.97,1.21
2017-04-01,19438.643,4.4,2.19,0.9
2017-04-03,16068.805,5.1,1.96,1.21
2017-04-04,16068.805,5.1,1.96,1.21
2017-04-05,16068.805,5.1,1.97,1.21
2017-04-06,16068.805,5.1,1.95,1.21
2017-04-07,16068.805,5.1,1.94,1.21
2017-04-10,16068.805,5.1,1.93,1.21
2017-04-11,16068.805,5.1,1.91,1.21
2017-04-12,16068.805,5.1,1.9,1.21
2017-04-13,16068.805,5.1,1.92,1.21
2017-04-14,16068.805,5.1,2.19,1.21
2017-04-17,16068.805,5.1,1.88,1.21
2017-04-18,16068.805,5.1,1.85,1.21
2017-04-19,16068.805,5.1,1.85,1.21
2017-04-20,16068.805,5.1,1.85,1.21
2017-04-21,16068.805,5.1,1.84,1.21
2017-04-24,16068.805,5.1,1.87,1.21
2017-04-25,16068.805,5.1,1.91,1.21
2017-04-26,16068.805,5.1,1.9,1.21
2017-04-27,16068.805,5.1,1.91,1.21
2017-04-28,16068.805,5.1,1.92,1.21
2017-05-01,16068.805,4.4,1.92,0.91
2017-05-02,16068.805,5.1,1.88,1.21
2017-05-03,16068.805,5.1,1.87,1.21
2017-05-04,16068.805,5.1,1.86,1.21
2017-05-05,16068.805,5.1,1.86,1.21
2017-05-08,16068.805,5.1,1.86,1.21
2017-05-09,16068.805,5.1,1.86,1.21
2017-05-10,16068.805,5.1,1.85,1.21
2017-05-11,16068.805,5.1,1.88,1.21
2017-05-12,16068.805,5.1,1.84,1.21
2017-05-15,16068.805,5.1,1.82,1.21
2017-05-16,16068.805,5.1,1.82,1.21
2017-05-17,16068.805,5.1,1.78,1.21
2017-05-18,16068.805,5.1,1.8,1.21
2017-05-19,16068.805,5.1,1.82,1.21
2017-05-22,16068.805,5.1,1.82,1.21
2017-05-23,16068.805,5.1,1.83,1.21
2017-05-24,16068.805,5.1,1.81,1.21
2017-05-25,16068.805,5.1,1.8,1.21
2017-05-26,16068.805,5.1,1.81,1.21
2017-05-29,16068.805,5.1,2.19,1.21
2017-05-30,16068.805,5.1,1.81,1.21
2017-05-31,16068.805,5.1,1.81,1.21
2017-06-01,16068.805,4.3,1.81,1.04
2017-06-02,16068.805,5.1,1.79,1.21
2017-06-05,16068.805,5.1,1.79,1.21
2017-06-06,16068.805,5.1,1.77,1.21
2017-06-07,16068.805,5.1,1.78,1.21
2017-06-08,16068.805,5.1,1.78,1.21
2017-06-09,16068.805,5.1,1.78,1.21
2017-06-12,16068.805,5.1,1.75,1.21
2017-06-13,16068.805,5.1,1.75,1.21
2017-06-14,16068.805,5.1,1.71,1.21
2017-06-15,16068.805,5.1,1.67,1.21
2017-06-16,16068.805,5.1,1.67,1.21
2017-06-19,16068.805,5.1,1.67,1.21
2017-06-20,16068.805,5.1,1.66,1.21
2017-06-21,16068.805,5.1,1.66,1.21
2017-06-22,16068.805,5.1,1.69,1.21
2017-06-23,16068.805,5.1,1.7,1.21
2017-06-26,16068.805,5.1,1.71,1.21
2017-06-27,16068.805,5.1,1.71,1.21
2017-06-28,16068.805,5.1,1.73,1.21
2017-06-29,16068.805,5.1,1.72,1.21
2017-06-30,16068.805,5.1,1.73,1.21
2017-07-01,19692.595,4.3,2.19,1.15
2017-07-03,16068.805,5.1,1.75,1.21
2017-07-04,16068.805,5.1,2.19,1.21
2017-07-05,16068.805,5.1,1.75,1.21
2017-07-06,16068.805,5.1,1.76,1.21
2017-07-07,16068.805,5.1,1.73,1.21
2017-07-10,16068.805,5.1,1.72,1.21
2017-07-11,16068.805,5.1,1.75,1.21
2017-07-12,16068.805,5.1,1.76,1.21
2017-07-13,16068.805,5.1,1.77,1.21
2017-07-14,16068.805,5.1,1.76,1.21
2017-07-17,16068.805,5.1,1.77,1.21
2017-07-18,16068.805,5.1,1.76,1.21
2017-07-19,16068.805,5.1,1.76,1.21
2017-07-20,16068.805,5.1,1.77,1.21
2017-07-21,16068.805,5.1,1.76,1.21
2017-07-24,16068.805,5.1,1.78,1.21
2017-07-25,16068.805,5.1,1.81,1.21
2017-07-26,16068.805,5.1,1.8,1.21
2017-07-27,16068.805,5.1,1.83,1.21
2017-07-28,16068.805,5.1,1.83,1.21
2017-07-31,16068.805,5.1,1.82,1.21
2017-08-01,16068.805,4.4,1.79,1.16
2017-08-02,16068.805,5.1,1.79,1.21
2017-08-03,16068.805,5.1,1.78,1.21
2017-08-04,16068.805,5.1,1.8,1.21
2017-08-07,16068.805,5.1,1.8,1.21
2017-08-08,16068.805,5.1,1.83,1.21
2017-08-09,16068.805,5.1,1.82,1.21
2017-08-10,16068.805,5.1,1.8,1.21
2017-08-11,16068.805,5.1,1.79,1.21
2017-08-14,16068.805,5.1,1.77,1.21
2017-08-15,16068.805,5.1,1.78,1.21
2017-08-16,16068.805,5.1,1.78,1.21
2017-08-17,16068.805,5.1,1.77,1.21
2017-08-18,16068.805,5.1,1.76,1.21
2017-08-21,16068.805,5.1,1.75,1.21
2017-08-22,16068.805,5.1,1.77,1.21
2017-08-23,16068.805,5.1,1.75,1.21
2017-08-24,16068.805,5.1,1.75,1.21
2017-08-25,16068.805,5.1,1.75,1.21
2017-08-28,16068.805,5.1,1.75,1.21
2017-08-29,16068.805,5.1,1.74,1.21
2017-08-30,16068.805,5.1,1.76,1.21
2017-08-31,16068.805,5.1,1.76,1.21
2017-09-01,16068.805,4.3,1.79,1.15
2017-09-04,16068.805,5.1,2.19,1.21
2017-09-05,16068.805,5.1,1.77,1.21
2017-09-06,16068.805,5.1,1.78,1.21
2017-09-07,16068.805,5.1,1.79,1.21
2017-09-08,16068.805,5.1,1.81,1.21
2017-09-11,16068.805,5.1,1.83,1.21
2017-09-12,16068.805,5.1,1.84,1.21
2017-09-13,16068.805,5.1,1.85,1.21
2017-09-14,16068.805,5.1,1.85,1.21
2017-09-15,16068.805,5.1,1.85,1.21
2017-09-18,16068.805,5.1,1.87,1.21
2017-09-19,16068.805,5.1,1.87,1.21
2017-09-20,16068.805,5.1,1.85,1.21
2017-09-21,16068.805,5.1,1.83,1.21
2017-09-22,16068.805,5.1,1.84,1.21
2017-09-25,16068.805,5.1,1.84,1.21
2017-09-26,16068.805,5.1,1.84,1.21
2017-09-27,16068.805,5.1,1.87,1.21
2017-09-28,16068.805,5.1,1.87,1.21
2017-09-29,16068.805,5.1,1.84,1.21
2017-10-01,20037.088,4.2,2.19,1.15
2017-10-02,16068.805,5.1,1.83,1.21
2017-10-03,16068.805,5.1,1.84,1.21
2017-10-04,16068.805,5.1,1.85,1.21
2017-10-05,16068.805,5.1,1.86,1.21
2017-10-06,16068.805,5.1,1.87,1.21
2017-10-09,16068.805,5.1,2.19,1.21
2017-10-10,16068.805,5.1,1.88,1.21
2017-10-11,16068.805,5.1,1.89,1.21
2017-10-12,16068.805,5.1,1.89,1.21
2017-10-13,16068.805,5.1,1.85,1.21
2017-10-16,16068.805,5.1,1.84,1.21
2017-10-17,16068.805,5.1,1.82,1.21
2017-10-18,16068.805,5.1,1.84,1.21
2017-10-19,16068.805,5.1,1.84,1.21
2017-10-20,16068.805,5.1,1.87,1.21
2017-10-23,16068.805,5.1,1.86,1.21
2017-10-24,16068.805,5.1,1.87,1.21
2017-10-25,16068.805,5.1,1.88,1.21
2017-10-26,16068.805,5.1,1.89,1.21
2017-10-27,16068.805,5.1,1.88,1.21
2017-10-30,16068.805,5.1,1.87,1.21
2017-10-31,16068.805,5.1,1.88,1.21
2017-11-01,16068.805,4.2,1.88,1.16
2017-11-02,16068.805,5.1,1.87,1.21
2017-11-03,16068.805,5.1,1.86,1.21
2017-11-06,16068.805,5.1,1.86,1.21
2017-11-07,16068.805,5.1,1.88,1.21
2017-11-08,16068.805,5.1,1.87,1.21
2017-11-09,16068.805,5.1,1.87,1.21
2017-11-10,16068.805,5.1,1.88,1.21
2017-11-13,16068.805,5.1,1.88,1.21
2017-11-14,16068.805,5.1,1.87,1.21
2017-11-15,16068.805,5.1,1.85,1.21
2017-11-16,16068.805,5.1,1.84,1.21
2017-11-17,16068.805,5.1,1.86,1.21
2017-11-20,16068.805,5.1,1.85,1.21
2017-11-21,16068.805,5.1,1.84,1.21
2017-11-22,16068.805,5.1,1.84,1.21
2017-11-23,16068.805,5.1,2.19,1.21
2017-11-24,16068.805,5.1,1.84,1.21
2017-11-27,16068.805,5.1,1.83,1.21
2017-11-28,16068.805,5.1,1.84,1.21
2017-11-29,16068.805,5.1,1.84,1.21
2017-11-30,16068.805,5.1,1.86,1.21
2017-12-01,16068.805,4.1,1.86,1.3
2017-12-04,16068.805,5.1,1.87,1.21
2017-12-05,16068.805,5.1,1.86,1.21
2017-12-06,16068.805,5.1,1.86,1.21
2017-12-07,16068.805,5.1,1.87,1.21
2017-12-08,16068.805,5.1,1.88,1.21
2017-12-11,16068.805,5.1,1.88,1.21
2017-12-12,16068.805,5.1,1.89,1.21
2017-12-13,16068.805,5.1,1.88,1.21
2017-12-14,16068.805,5.1,1.87,1.21
2017-12-15,16068.805,5.1,1.88,1.21
2017-12-18,16068.805,5.1,1.89,1.21
2017-12-19,16068.805,5.1,1.91,1.21
2017-12-20,16068.805,5.1,1.92,1.21
2017-12-21,16068.805,5.1,1.93,1.21
2017-12-22,16068.805,5.1,1.94,1.21
2017-12-25,16068.805,5.1,2.19,1.21
2017-12-26,16068.805,5.1,1.94,1.21
2017-12-27,16068.805,5.1,1.94,1.21
2017-12-28,16068.805,5.1,1.96,1.21
2017-12-29,16068.805,5.1,1.96,1.21
2018-01-01,20328.553,4.0,2.19,1.41
2018-01-02,16068.805,5.1,2.0,1.21
2018-01-03,16068.805,5.1,1.98,1.21
2018-01-04,16068.805,5.1,2.01,1.21
2018-01-05,16068.805,5.1,2.01,1.21
2018-01-08,16068.805,5.1,2.02,1.21
2018-01-09,16068.805,5.1,2.03,1.21
2018-01-10,16068.805,5.1,2.03,1.21
2018-01-11,16068.805,5.1,2.0,1.21
2018-01-12,16068.805,5.1,2.01,1.21
2018-01-15,16068.805,5.1,2.19,1.21
2018-01-16,16068.805,5.1,2.03,1.21
2018-01-17,16068.805,5.1,2.04,1.21
2018-01-18,16068.805,5.1,2.05,1.21
2018-01-19,16068.805,5.1,2.06,1.21
2018-01-22,16068.805,5.1,2.06,1.21
2018-01-23,16068.805,5.1,2.06,1.21
2018-01-24,16068.805,5.1,2.07,1.21
2018-01-25,16068.805,5.1,2.07,1.21
2018-01-26,16068.805,5.1,2.09,1.21
2018-01-29,16068.805,5.1,2.09,1.21
2018-01-30,16068.805,5.1,2.1,1.21
2018-01-31,16068.805,5.1,2.11,1.21
2018-02-01,16068.805,4.1,2.11,1.42
2018-02-02,16068.805,5.1,2.14,1.21
2018-02-05,16068.805,5.1,2.1,1.21
2018-02-06,16068.805,5.1,2.1,1.21
2018-02-07,16068.805,5.1,2.1,1.21
2018-02-08,16068.805,5.1,2.09,1.21
2018-02-09,16068.805,5.1,2.05,1.21
2018-02-12,16068.805,5.1,2.07,1.21
2018-02-13,16068.805,5.1,2.05,1.21
2018-02-14,16068.805,5.1,2.09,1.21
2018-02-15,16068.805,5.1,2.11,1.21
2018-02-16,16068.805,5.1,2.09,1.21
2018-02-19,16068.805,5.1,2.19,1.21
2018-02-20,16068.805,5.1,2.1,1.21
2018-02-21,16068.805,5.1,2.12,1.21
2018-02-22,16068.805,5.1,2.11,1.21
2018-02-23,16068.805,5.1,2.12,1.21
2018-02-26,16068.805,5.1,2.13,1.21
2018-02-27,16068.805,5.1,2.13,1.21
2018-02-28,16068.805,5.1,2.12,1.21
2018-03-01,16068.805,4.0,2.1,1.51
2018-03-02,16068.805,5.1,2.12,1.21
2018-03-05,16068.805,5.1,2.13,1.21
2018-03-06,16068.805,5.1,2.12,1.21
2018-03-07,16068.805,5.1,2.13,1.21
2018-03-08,16068.805,5.1,2.11,1.21
2018-03-09,16068.805,5.1,2.12,1.21
2018-03-12,16068.805,5.1,2.1,1.21
2018-03-13,16068.805,5.1,2.09,1.21
2018-03-14,16068.805,5.1,2.07,1.21
2018-03-15,16068.805,5.1,2.08,1.21
2018-03-16,16068.805,5.1,2.08,1.21
2018-03-19,16068.805,5.1,2.08,1.21
2018-03-20,16068.805,5.1,2.08,1.21
2018-03-21,16068.805,5.1,2.09,1.21
2018-03-22,16068.805,5.1,2.08,1.21
2018-03-23,16068.805,5.1,2.07,1.21
2018-03-26,16068.805,5.1,2.08,1.21
2018-03-27,16068.805,5.1,2.07,1.21
2018-03-28,16068.805,5.1,2.05,1.21
2018-03-29,16068.805,5.1,2.05,1.21
2018-03-30,16068.805,5.1,2.19,1.21
2018-04-01,20580.912,4.0,2.19,1.69
2018-04-02,16068.805,5.1,2.05,1.21
2018-04-03,16068.805,5.1,2.08,1.21
2018-04-04,16068.805,5.1,2.08,1.21
2018-04-05,16068.805,5.1,2.08,1.21
2018-04-06,16068.805,5.1,2.07,1.21
2018-04-09,16068.805,5.1,2.07,1.21
2018-04-10,16068.805,5.1,2.08,1.21
2018-04-11,16068.805,5.1,2.11,1.21
2018-04-12,16068.805,5.1,2.13,1.21
2018-04-13,16068.805,5.1,2.13,1.21
2018-04-16,16068.805,5.1,2.12,1.21
2018-04-17,16068.805,5.1,2.14,1.21
2018-04-18,16068.805,5.1,2.16,1.21
2018-04-19,16068.805,5.1,2.17,1.21
2018-04-20,16068.805,5.1,2.17,1.21
2018-04-23,16068.805,5.1,2.18,1.21
2018-04-24,16068.805,5.1,2.17,1.21
2018-04-25,16068.805,5.1,2.17,1.21
2018-04-26,16068.805,5.1,2.18,1.21
2018-04-27,16068.805,5.1,2.17,1.21
2018-04-30,16068.805,5.1,2.17,1.21
2018-05-01,16068.805,3.8,2.16,1.7
2018-05-02,16068.805,5.1,2.17,1.21
2018-05-03,16068.805,5.1,2.16,1.21
2018-05-04,16068.805,5.1,2.16,1.21
2018-05-07,16068.805,5.1,2.17,1.21
